dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,0.75,holdout (33/67),raw,svm,0.9321428571428572,0.8950276243093923,1.0,0.81,,,,,,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),random_forest,0.9453488372093023,0.9266770670826833,0.9252336448598131,0.928125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),knn,0.9465116279069767,0.9287925696594428,0.9202453987730062,0.9375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),tree,0.95,0.9335394126738794,0.9235474006116208,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),naive_bayes,0.922093023255814,0.9035971223021583,0.8373333333333334,0.98125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),logistic_regression,0.9593023255813954,0.9453978159126365,0.9439252336448598,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),neural_network,0.95,0.93455098934551,0.9109792284866469,0.959375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),gradient_boosting,0.9488372093023256,0.9320987654320988,0.9207317073170732,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (5),svm,0.9511627906976744,0.9333333333333332,0.9483870967741935,0.91875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),random_forest,0.9444827586206896,0.9238050165641268,0.9330783938814532,0.9147141518275539,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),knn,0.9455172413793104,0.9265799256505576,0.9222941720629048,0.930905695611578,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),tree,0.9393103448275862,0.9201451905626135,0.9218181818181819,0.9184782608695652,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),naive_bayes,0.9113793103448276,0.8895573700042974,0.8319935691318328,0.9556786703601108,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),logistic_regression,0.9506896551724138,0.9325153374233128,0.926829268292683,0.9382716049382716,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),neural_network,0.9513793103448276,0.9349330872173512,0.9134355275022543,0.9574669187145558,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),gradient_boosting,0.94,0.9210526315789475,0.9127697841726619,0.9294871794871795,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",anova (5),svm,0.9506896551724138,0.9327691584391161,0.9358490566037736,0.92970946579194,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),random_forest,0.8892857142857142,0.8187134502923976,0.9859154929577465,0.7,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),knn,0.9,0.8409090909090909,0.9736842105263158,0.74,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),tree,0.8821428571428571,0.804733727810651,0.9855072463768116,0.68,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),naive_bayes,0.9785714285714285,0.9702970297029702,0.9607843137254902,0.98,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),logistic_regression,0.8535714285714285,0.7453416149068324,0.9836065573770492,0.6,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),neural_network,0.8892857142857142,0.8187134502923976,0.9859154929577465,0.7,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),gradient_boosting,0.875,0.7904191616766467,0.9850746268656716,0.66,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),anova (5),svm,0.9178571428571428,0.8715083798882681,0.9873417721518988,0.78,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),anova (10),random_forest,0.958139534883721,0.9439252336448599,0.9409937888198758,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),knn,0.9523255813953488,0.9360374414976598,0.9345794392523364,0.9375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),tree,0.95,0.9327073552425665,0.9341692789968652,0.93125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),naive_bayes,0.9441860465116279,0.9302325581395349,0.8695652173913043,1.0,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),logistic_regression,0.9604651162790697,0.9463722397476341,0.9554140127388535,0.9375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),neural_network,0.9616279069767442,0.9491525423728815,0.9361702127659575,0.9625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),gradient_boosting,0.9523255813953488,0.9356357927786499,0.9400630914826499,0.93125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),anova (10),svm,0.9593023255813954,0.9447077409162717,0.9552715654952076,0.934375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),random_forest,0.9558620689655173,0.9406858202038925,0.9406858202038925,0.9406858202038925,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),knn,0.9627586206896551,0.9495798319327731,0.952247191011236,0.946927374301676,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),tree,0.9455172413793104,0.9277879341864717,0.9329044117647058,0.9227272727272727,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),naive_bayes,0.9403448275862069,0.9215419501133787,0.8698630136986302,0.9797492767598843,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),logistic_regression,0.9510344827586207,0.9319271332694151,0.9337175792507204,0.9301435406698565,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),neural_network,0.9644827586206897,0.9534147444595206,0.9410714285714286,0.9660861594867094,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),gradient_boosting,0.9427586206896552,0.9232902033271718,0.936269915651359,0.910665451230629,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",anova (10),svm,0.9579310344827586,0.9426691729323309,0.9453345900094251,0.9400187441424555,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),random_forest,0.875,0.787878787878788,1.0,0.65,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),knn,0.9,0.8409090909090909,0.9736842105263158,0.74,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),tree,0.8821428571428571,0.804733727810651,0.9855072463768116,0.68,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),naive_bayes,0.9785714285714285,0.9702970297029702,0.9607843137254902,0.98,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),logistic_regression,0.8535714285714285,0.7453416149068324,0.9836065573770492,0.6,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),neural_network,0.8857142857142857,0.8117647058823529,0.9857142857142858,0.69,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),gradient_boosting,0.8714285714285714,0.7831325301204819,0.9848484848484849,0.65,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),anova (10),svm,0.9178571428571428,0.8715083798882681,0.9873417721518988,0.78,grades_average,grades_below_5,grades_between_0_2_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (5),random_forest,0.95,0.9327073552425665,0.9341692789968652,0.93125,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),knn,0.9453488372093023,0.9273570324574961,0.9174311926605505,0.9375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),tree,0.9488372093023256,0.9320987654320988,0.9207317073170732,0.94375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),naive_bayes,0.922093023255814,0.9035971223021583,0.8373333333333334,0.98125,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),logistic_regression,0.9593023255813954,0.9453978159126365,0.9439252336448598,0.946875,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),neural_network,0.9523255813953488,0.9372128637059725,0.918918918918919,0.95625,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),gradient_boosting,0.9488372093023256,0.9320987654320988,0.9207317073170732,0.94375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (5),svm,0.9511627906976744,0.9333333333333332,0.9483870967741935,0.91875,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),random_forest,0.9441379310344827,0.9241573033707865,0.9285042333019755,0.9198508853681268,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),knn,0.946551724137931,0.9288664525011474,0.9267399267399268,0.9310027598896045,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),tree,0.946551724137931,0.927806241266884,0.9334582942830365,0.9222222222222223,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),naive_bayes,0.9210344827586207,0.8978134761267292,0.8568994889267462,0.9428303655107779,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),logistic_regression,0.9468965517241379,0.9287696577243294,0.9304911955514366,0.9270544783010157,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),neural_network,0.9544827586206897,0.9412288512911843,0.9215344376634699,0.9617834394904459,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),gradient_boosting,0.9486206896551724,0.931682714351215,0.924476797088262,0.9390018484288355,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,"random (n=10, test=33%)",chi2 (5),svm,0.9444827586206896,0.9262482821804856,0.9352451433857539,0.9174228675136116,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),random_forest,0.8714285714285714,0.7831325301204819,0.9848484848484849,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),knn,0.9,0.8409090909090909,0.9736842105263158,0.74,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),tree,0.8821428571428571,0.804733727810651,0.9855072463768116,0.68,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),naive_bayes,0.9785714285714285,0.9702970297029702,0.9607843137254902,0.98,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),logistic_regression,0.8535714285714285,0.7453416149068324,0.9836065573770492,0.6,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),neural_network,0.8857142857142857,0.8117647058823529,0.9857142857142858,0.69,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),gradient_boosting,0.8714285714285714,0.7831325301204819,0.9848484848484849,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,holdout (33/67),chi2 (5),svm,0.9178571428571428,0.8715083798882681,0.9873417721518988,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,,,,,
turma_2,0.5,xvalidation (k=10),chi2 (10),random_forest,0.958139534883721,0.9439252336448599,0.9409937888198758,0.946875,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),knn,0.9523255813953488,0.9360374414976598,0.9345794392523364,0.9375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),tree,0.9488372093023256,0.9310344827586208,0.9339622641509434,0.928125,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),naive_bayes,0.9441860465116279,0.9302325581395349,0.8695652173913043,1.0,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),logistic_regression,0.9604651162790697,0.9463722397476341,0.9554140127388535,0.9375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),neural_network,0.9593023255813954,0.946236559139785,0.9305135951661632,0.9625,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),gradient_boosting,0.9523255813953488,0.9358372456964007,0.9373040752351097,0.934375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),chi2 (10),svm,0.9593023255813954,0.9447077409162717,0.9552715654952076,0.934375,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),random_forest,0.9555172413793104,0.939294117647059,0.9388523047977423,0.9397363465160076,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),knn,0.9568965517241379,0.9421028253821214,0.9442896935933147,0.9399260628465804,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),tree,0.9358620689655173,0.9115128449096098,0.9220404234841193,0.9012229539040452,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),naive_bayes,0.9313793103448276,0.9132897603485839,0.8697095435684647,0.9614678899082569,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),logistic_regression,0.9496551724137932,0.9299424184261037,0.9290508149568553,0.930835734870317,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),neural_network,0.966551724137931,0.9567543468568881,0.9495575221238938,0.9640610961365679,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),gradient_boosting,0.9406896551724138,0.919626168224299,0.922211808809747,0.9170549860205033,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,"random (n=10, test=33%)",chi2 (10),svm,0.96,0.9452830188679245,0.9579349904397706,0.9329608938547486,grades_average,grades_below_5,grades_below_mean,grades_between_0_2_5,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),random_forest,0.8678571428571429,0.7757575757575756,0.9846153846153847,0.64,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),knn,0.9,0.8409090909090909,0.9736842105263158,0.74,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),tree,0.8821428571428571,0.804733727810651,0.9855072463768116,0.68,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),naive_bayes,0.9785714285714285,0.9702970297029702,0.9607843137254902,0.98,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),logistic_regression,0.8535714285714285,0.7453416149068324,0.9836065573770492,0.6,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),neural_network,0.8928571428571429,0.8255813953488371,0.9861111111111112,0.71,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),gradient_boosting,0.8714285714285714,0.7831325301204819,0.9848484848484849,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,holdout (33/67),chi2 (10),svm,0.9178571428571428,0.8715083798882681,0.9873417721518988,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_complete_below_average,activities_incomplete
turma_2,0.5,xvalidation (k=10),info_gain (5),random_forest,0.9511627906976744,0.9345794392523364,0.9316770186335404,0.9375,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),knn,0.9534883720930233,0.9375,0.9375,0.9375,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),tree,0.9465116279069767,0.9276729559748427,0.9335443037974683,0.921875,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),naive_bayes,0.9430232558139535,0.9288824383164006,0.8672086720867209,1.0,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),logistic_regression,0.9593023255813954,0.9448818897637795,0.9523809523809523,0.9375,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),neural_network,0.958139534883721,0.944954128440367,0.9251497005988024,0.965625,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),gradient_boosting,0.95,0.9327073552425665,0.9341692789968652,0.93125,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
turma_2,0.5,xvalidation (k=10),info_gain (5),svm,0.9558139534883721,0.939873417721519,0.9519230769230769,0.928125,grades_below_5,grades_between_0_2_5,grades_below_mean,activities_incomplete,grades_between_7_5_10,,,,,
